Loan_amt,Loan_term,emp_length,Home,Income_source_verified,Income_verified,Income_thou,Debt_income,delinq_2yrs,Credit_history_length,FICO,open_acc,Derogatory_recs,Revol_balance,Revol_util,Loan_rate
35000,36,8 years,MORTGAGE,0,1,94.4775,34.06,0,22.76438356,727,10,0,41248,0.749,15.61
11900,60,n/a,RENT,0,1,33.246,20.72,0,10.6739726,717,10,1,6642,0.267,15.61
10000,36,4 years,OWN,0,0,120,18.01,1,29.52054795,687,19,0,31729,0.537,13.98
8000,36,8 years,RENT,0,0,100,10.55,2,9.169863014,662,10,0,4738,0.402,10.99
12000,60,10+ years,MORTGAGE,1,0,125,4.97,2,26.09863014,712,11,0,6637,0.202,14.99
22400,60,2 years,RENT,0,0,88,19.65,0,19.59726027,732,13,0,14307,0.378,11.67
5100,36,10+ years,OWN,1,0,15,12.08,0,18.59452055,722,6,0,4977,0.415,13.35
28000,36,2 years,MORTGAGE,1,0,115,10.05,0,15.76164384,727,8,0,44022,0.577,6.03
10000,36,10+ years,RENT,1,0,65,11.5,0,15.92328767,677,9,0,8402,0.622,12.99
10000,36,10+ years,RENT,1,0,32,18.49,0,15.09315068,682,8,0,13731,0.469,10.15
8000,36,1 year,OWN,0,0,60,10.98,0,8.506849315,737,16,0,4144,0.213,6.49
15000,36,10+ years,MORTGAGE,1,0,43,16.3,0,14.92328767,697,6,0,12997,1.008,17.57
8000,36,10+ years,MORTGAGE,0,0,80,12.27,0,16.92328767,687,14,1,8541,0.73,14.49
10500,36,n/a,MORTGAGE,0,1,75,22.53,0,26.01369863,732,14,0,28812,0.568,12.99
20000,60,2 years,MORTGAGE,1,0,116,20.76,0,15.00821918,717,12,0,45995,0.678,13.35
35000,60,8 years,MORTGAGE,1,0,75.5,24.69,1,21.68219178,722,19,0,23070,0.32,16.99
20000,36,3 years,RENT,1,0,77,19.42,0,20.51506849,662,9,2,16008,0.58,12.99
15000,60,10+ years,RENT,1,0,72,20.45,0,14.50958904,662,7,0,14604,0.918,15.61
30300,36,< 1 year,RENT,0,1,135,25.56,0,16.34246575,747,17,0,12107,0.473,11.67
20000,36,7 years,RENT,1,0,92,6.7,0,7.917808219,662,8,0,7153,0.633,12.49
17600,36,< 1 year,RENT,0,0,42.5,3.5,0,20.17808219,687,6,0,10456,0.429,9.17
9600,36,2 years,RENT,1,0,42,11.63,0,8.087671233,682,16,0,5050,0.918,14.99
8800,36,8 years,MORTGAGE,0,0,47,20.14,0,16.00821918,742,4,0,3553,0.888,8.39
13000,36,10+ years,MORTGAGE,1,0,130,25,2,20.17808219,682,16,0,12761,0.467,10.99
11675,60,6 years,MORTGAGE,0,1,54,23.67,3,12.25753425,662,11,1,2004,0.52,19.52
20000,36,9 years,MORTGAGE,0,0,54,16.69,0,13.33972603,807,15,0,5746,0.066,7.12
25000,60,9 years,MORTGAGE,0,1,98,18.69,0,13.25753425,667,17,0,26835,0.935,18.24
14325,60,10+ years,RENT,1,0,48,18.08,0,18.17534247,667,13,0,13387,0.676,20.99
5000,36,10+ years,MORTGAGE,0,0,64,20.61,0,21.9260274,787,13,0,57325,0.193,6.03
20800,60,7 years,MORTGAGE,0,0,76,25.77,0,9.254794521,742,10,0,7618,0.491,10.99
18100,60,10+ years,MORTGAGE,0,0,87,30.19,1,19.43013699,682,18,0,17894,0.761,25.99
9825,36,3 years,RENT,0,0,36,24,1,16.76164384,667,11,1,4834,0.41,13.35
18675,36,10+ years,RENT,1,0,52,33.79,1,13.25753425,682,8,0,17462,0.914,18.24
19500,36,10+ years,MORTGAGE,0,0,80,30.03,0,20.59726027,772,11,0,144244,0.338,9.17
30000,36,10+ years,RENT,0,1,152,15.73,0,22.0109589,717,13,0,46375,0.641,11.67
19500,60,10+ years,RENT,0,1,87,7.58,0,24.6,697,25,1,12769,0.335,15.61
6000,36,4 years,MORTGAGE,0,0,73,21.58,0,11.75890411,722,18,0,1048,0.25,6.03
3600,36,9 years,MORTGAGE,0,0,69.6,12.4,0,20.0109589,672,8,0,17678,0.667,16.99
35000,36,8 years,MORTGAGE,0,1,150,14.18,0,21.84931507,677,15,0,39627,0.73,13.98
8000,36,5 years,RENT,0,1,60,4.32,0,15.09315068,662,8,0,10101,0.878,15.61
20000,36,8 years,RENT,0,1,125,19.9,0,7.917808219,672,15,0,21614,0.612,12.49
10400,60,10+ years,MORTGAGE,0,0,42,12.66,0,12.17260274,692,24,0,13005,0.583,10.99
20000,60,2 years,MORTGAGE,1,0,72,7.43,0,21.59726027,707,8,1,18473,0.611,13.35
23100,60,4 years,OWN,0,1,59.1,19.41,0,46.02739726,712,7,0,35466,0.581,15.61
8400,36,3 years,RENT,1,0,90,10.49,0,12.42465753,722,7,0,7576,0.332,7.12
29850,60,10+ years,MORTGAGE,0,1,88,22.72,0,13.75890411,707,15,0,28329,0.908,22.15
20000,36,8 years,MORTGAGE,1,0,100.5,18.53,0,14.25753425,712,10,0,22345,0.509,10.15
29975,36,6 years,MORTGAGE,0,1,90,22.71,0,12.33972603,732,17,0,10297,0.314,8.39
20000,36,n/a,MORTGAGE,0,1,110,16.97,0,42.52876712,757,18,0,37149,0.352,6.49
28000,60,3 years,RENT,1,0,190,14.27,1,17.76164384,677,16,0,44155,0.702,24.5
21000,36,1 year,RENT,1,0,100,22.19,0,11.00547945,697,7,0,21719,0.869,7.69
14000,36,7 years,RENT,0,1,81,8.4,0,34.01917808,692,9,0,13833,0.665,10.15
6000,36,5 years,RENT,1,0,125,12.29,1,13.33972603,662,11,1,4753,0.383,16.99
8400,36,10+ years,MORTGAGE,0,0,70,8.61,0,13.42465753,762,12,0,7474,0.154,6.03
7000,36,7 years,RENT,0,1,50,17.21,0,12.92054795,672,6,0,2998,0.52,13.35
21600,36,10+ years,RENT,0,1,93.74326,15.27,0,24.09863014,687,22,0,17907,0.51,14.99
20000,36,n/a,MORTGAGE,1,0,88,25.21,0,16.84657534,717,12,0,30080,0.474,8.39
12000,36,n/a,RENT,0,1,32.352,31.6,0,10.50684932,692,10,0,7452,0.828,14.49
5500,36,10+ years,MORTGAGE,1,0,67,24.79,0,12.00547945,682,10,0,8203,0.943,16.99
18000,60,3 years,MORTGAGE,0,0,50,16.51,0,29.10136986,812,9,0,4005,0.136,10.15
23475,36,< 1 year,RENT,0,1,107,26.1,0,12.33972603,707,20,0,28104,0.334,11.67
35000,60,10+ years,MORTGAGE,0,1,115,29.9,0,23.34794521,747,11,0,51525,0.66,12.99
20000,36,2 years,RENT,1,0,60,11.82,0,12.09041096,697,14,0,19667,0.503,7.69
5000,36,2 years,MORTGAGE,0,0,69.3,11.69,0,18.17534247,682,17,0,23368,0.859,13.98
33000,36,10+ years,MORTGAGE,0,1,85,21.15,1,14.09041096,672,25,1,31516,0.774,14.49
20000,36,10+ years,MORTGAGE,1,0,55.016,13.72,0,35.1890411,707,16,0,22463,0.57,10.15
6000,36,3 years,RENT,0,0,62,7.38,0,12.59178082,692,6,0,6548,0.77,7.69
20000,60,3 years,RENT,0,0,70,22.77,0,13.67671233,662,20,0,15316,0.567,16.29
11200,36,< 1 year,RENT,0,1,60,22.22,0,19.76438356,672,14,1,7110,0.27,12.99
16000,60,< 1 year,RENT,0,1,80,18.68,0,10.6739726,702,11,1,12070,0.509,25.57
5600,60,< 1 year,OWN,1,0,28,4.07,0,24.34794521,782,7,0,2153,0.076,12.99
24000,36,2 years,OWN,1,0,91,3.31,0,9.756164384,732,12,0,11979,0.294,9.17
15000,36,7 years,RENT,0,0,60,20.3,1,35.1890411,697,16,0,17565,0.294,7.69
22000,36,4 years,MORTGAGE,0,0,83,24.62,0,13.25753425,682,14,0,33067,0.866,11.67
11975,36,10+ years,RENT,0,0,30,24.16,0,7.673972603,697,10,0,14635,0.483,12.99
2400,36,10+ years,MORTGAGE,0,0,48,18.98,1,18.34246575,672,13,0,24791,0.879,16.29
10750,60,10+ years,MORTGAGE,0,1,165.3,5.43,0,20.84931507,662,8,0,4383,0.719,25.57
12000,36,3 years,RENT,0,0,55,17.48,0,3.915068493,677,6,0,9311,0.862,10.99
6000,36,6 years,RENT,1,0,85,21.64,0,14.00547945,687,14,1,9047,0.489,15.61
25000,60,7 years,MORTGAGE,1,0,90,13.36,0,14.50958904,692,13,0,23445,0.513,14.99
35000,60,n/a,MORTGAGE,0,1,118.152,29.31,1,21.68219178,672,8,0,12639,0.866,17.57
17000,36,8 years,MORTGAGE,0,1,83,24.43,0,14.42465753,697,13,0,12891,0.5,12.49
12000,60,10+ years,MORTGAGE,1,0,36,11.3,0,18.59452055,682,6,1,6808,0.661,13.35
14475,36,10+ years,MORTGAGE,0,0,97,13.98,5,24.26575342,692,13,0,12098,0.917,13.35
30000,36,8 years,MORTGAGE,0,1,135,33.06,1,14.92328767,687,15,0,25171,0.758,15.61
19575,36,2 years,MORTGAGE,0,1,71,4.58,1,20.09589041,707,16,0,7201,0.094,15.61
30000,60,9 years,MORTGAGE,0,1,100,18.36,0,28.85479452,667,15,0,26504,0.943,14.99
13250,36,10+ years,MORTGAGE,0,1,720.565,11.98,0,18.84657534,717,24,0,199238,0.461,12.49
1000,36,3 years,RENT,0,0,42.5,14.66,0,9.756164384,662,9,0,517,0.185,13.98
20000,36,8 years,MORTGAGE,0,0,70,8.08,0,13.59178082,742,21,0,5088,0.211,6.03
10400,36,2 years,RENT,0,0,50,14.09,0,19.34520548,702,7,0,7773,0.937,13.35
10000,60,10+ years,OWN,0,1,138,16.6,1,40.77808219,707,20,0,41993,0.31,24.5
5000,36,10+ years,MORTGAGE,0,0,67,1.61,0,19.17808219,662,6,1,2961,0.395,14.99
10000,60,6 years,MORTGAGE,0,0,50,23,0,18.26027397,732,9,0,14231,0.737,12.99
9375,36,8 years,MORTGAGE,1,0,82,13.93,0,9.756164384,672,12,0,11071,0.671,16.29
6000,36,6 years,RENT,0,0,60,24.02,0,18.9260274,672,13,0,7884,0.83,12.49
15000,36,5 years,MORTGAGE,1,0,84,7.51,0,20.2630137,672,8,0,13601,0.493,9.17
6000,36,10+ years,RENT,1,0,100,11.17,0,14.17260274,732,12,0,7760,0.37,8.39
28000,36,6 years,MORTGAGE,1,0,180,8.75,0,13.92054795,682,7,0,32020,0.38,9.17
18000,36,10+ years,MORTGAGE,0,0,125,15.86,0,30.26849315,682,19,0,29910,0.613,14.49
16900,60,9 years,MORTGAGE,0,1,70,22.46,0,14.17260274,662,16,0,14294,0.737,15.61
12600,60,1 year,MORTGAGE,0,1,40,28.14,0,8.169863014,697,18,0,9459,0.334,17.57
35000,36,2 years,RENT,0,1,120,21.39,0,20.09589041,677,25,1,38980,0.787,22.15
12000,36,5 years,OWN,0,0,47,21.17,0,11.09041096,677,25,0,12659,0.431,9.17
15000,36,2 years,RENT,1,0,52.8,15.23,0,10.6739726,722,8,0,9565,0.316,8.39
22000,60,10+ years,MORTGAGE,0,1,65,24.41,0,20.0109589,662,15,0,29967,0.942,15.61
9350,36,10+ years,OWN,1,0,75,5.32,2,24.09863014,722,15,0,38497,0.381,11.67
29975,60,7 years,MORTGAGE,0,1,96.996,22.76,0,27.35068493,682,17,0,38924,0.879,26.06
8000,36,10+ years,MORTGAGE,1,0,84,15.84,0,12.67671233,722,12,1,8184,0.285,12.49
9100,36,10+ years,MORTGAGE,0,1,120,23.92,0,16.84657534,707,21,0,37435,0.843,12.49
9000,36,3 years,MORTGAGE,0,0,99,29.79,0,20.43013699,712,16,0,29723,0.46,6.03
15750,60,10+ years,RENT,1,0,52.453,27.06,0,19.0109589,667,22,2,18458,0.65,17.57
13500,36,6 years,RENT,0,0,50,29,0,14.17260274,707,11,0,15804,0.499,6.49
35000,36,10+ years,MORTGAGE,0,1,132.962,10.58,0,16.67945205,712,9,0,36035,0.47,12.99
24000,36,9 years,OWN,1,0,120,19.36,0,11.33972603,692,16,0,39471,0.775,9.17
6000,36,2 years,RENT,0,1,40,4.43,0,6.334246575,697,5,0,4185,0.722,16.29
24000,36,5 years,MORTGAGE,0,0,48,24.08,0,17.76164384,742,18,0,21977,0.351,10.15
14000,36,7 years,MORTGAGE,1,0,50,24.75,0,10.6739726,712,22,0,14104,0.771,12.99
30000,60,7 years,RENT,0,1,160,13.38,1,14.00547945,717,6,0,1932,0.84,14.49
15000,60,10+ years,MORTGAGE,0,0,83.288,7.89,0,27.43561644,667,12,1,8900,0.567,15.61
16000,36,2 years,RENT,0,0,46.5,22.17,0,12.42465753,712,12,0,6314,0.438,8.39
24000,60,10+ years,MORTGAGE,1,0,90,16.21,0,23.76712329,712,25,0,24458,0.441,14.49
25000,60,2 years,MORTGAGE,1,0,73,20.57,0,5.419178082,702,13,0,19295,0.405,14.99
12000,36,10+ years,RENT,0,0,42,23.91,2,22.84931507,722,14,0,3733,0.229,9.17
6500,36,10+ years,MORTGAGE,0,0,70,31.56,1,14.17260274,677,14,1,6000,0.408,13.35
22000,60,10+ years,MORTGAGE,1,0,80,5.43,0,26.34794521,692,3,0,11416,0.993,15.61
6000,36,7 years,RENT,1,0,23,19.05,0,7.254794521,747,14,0,4047,0.173,9.17
16500,36,4 years,MORTGAGE,0,0,150,16.35,0,15.00821918,722,21,0,24347,0.368,10.15
7150,36,2 years,MORTGAGE,0,0,53,10.39,0,13.33972603,677,5,0,5194,0.611,13.98
12000,60,6 years,RENT,1,0,36,22.32,0,6.917808219,697,8,0,10576,0.476,14.49
15000,60,3 years,RENT,1,0,50,19.59,0,9.169863014,692,18,1,17660,0.399,16.99
4000,36,8 years,OWN,0,0,38,13.93,0,15.09315068,687,7,0,639,0.091,14.49
16600,60,4 years,MORTGAGE,0,0,75,17.1,0,13.25753425,667,12,0,14589,0.646,16.99
14000,60,10+ years,OWN,0,0,61.7,31.14,0,15.59452055,677,19,0,21027,0.387,17.57
18825,60,n/a,MORTGAGE,0,1,42,28.66,0,32.77260274,722,9,0,22096,0.84,15.61
31300,36,2 years,RENT,0,1,225,14.6,0,30.52054795,692,9,0,50257,0.788,12.99
35000,60,10+ years,MORTGAGE,1,0,130,11.53,0,39.8630137,707,18,0,48521,0.461,13.35
12000,60,9 years,MORTGAGE,0,0,88.2,5.63,0,17.26027397,697,17,0,9663,0.254,15.61
15000,36,10+ years,MORTGAGE,0,0,61.261,22.68,0,38.44109589,682,15,0,11216,0.452,8.39
35000,60,1 year,MORTGAGE,0,1,85,8.5,0,16.26027397,722,7,0,3178,0.091,14.99
15000,36,10+ years,MORTGAGE,1,0,70.5,31.83,0,18.67945205,697,24,0,20453,0.831,15.61
20000,36,< 1 year,MORTGAGE,0,0,207,5.79,0,9.421917808,752,7,0,8881,0.266,6.03
18000,60,3 years,OWN,1,0,41,34.51,0,23.01369863,677,9,1,1797,0.132,20.2
10050,60,2 years,MORTGAGE,1,0,24,18.35,0,18.26027397,697,17,0,814,0.029,16.29
12000,60,9 years,RENT,0,1,69,10.49,0,28.60273973,672,6,0,5370,0.942,22.15
7000,36,4 years,RENT,0,0,40,20.79,0,10.75616438,667,8,0,8420,0.794,12.99
18000,60,7 years,RENT,0,1,49.2,20.84,0,13.17260274,817,12,0,2236,0.112,12.49
13000,60,6 years,MORTGAGE,0,0,44,34.89,0,8.002739726,702,11,0,12633,0.377,16.29
22500,60,10+ years,MORTGAGE,0,0,91.2,18.18,0,32.52328767,697,14,0,9408,0.47,11.67
11075,60,2 years,OWN,1,0,37,27.38,0,7.336986301,672,11,0,13027,0.635,25.57
19200,60,6 years,MORTGAGE,1,0,101.64,13.45,3,18.00821918,662,14,0,15778,0.609,13.35
10000,60,3 years,MORTGAGE,0,1,40,8.88,2,12.75890411,667,4,1,254,0.085,25.8
6075,60,10+ years,OWN,0,0,43,15.77,0,29.52054795,712,5,0,26775,0.992,18.24
25000,60,9 years,RENT,1,0,74.5,12.12,0,11.92054795,692,6,0,14700,0.84,14.99
3500,36,9 years,RENT,0,1,54.24,16.04,1,40.35890411,692,7,0,1095,0.23,13.98
11975,36,10+ years,MORTGAGE,0,0,30,18.12,0,13.25753425,717,6,0,3516,0.391,13.35
21000,36,< 1 year,RENT,0,0,140.6,4.17,0,24.18082192,732,9,0,18505,0.441,10.15
4800,36,3 years,RENT,0,0,19,24.7,0,7.254794521,702,3,0,2278,0.569,17.57
7000,36,10+ years,MORTGAGE,0,0,71.8,21.86,0,11.25753425,682,14,0,31356,0.78,14.49
4950,36,5 years,RENT,0,0,37,14.43,0,7.84109589,662,5,0,2889,0.578,13.98
10000,36,2 years,MORTGAGE,1,0,92.25,18.04,1,11.92054795,697,9,0,11828,0.626,10.99
6000,36,n/a,RENT,0,1,21.21804,20.08,1,23.85205479,662,8,0,3346,0.385,12.49
30000,36,9 years,RENT,1,0,113,10.25,0,27.35068493,707,12,0,34928,0.637,12.99
28975,36,7 years,MORTGAGE,0,1,63,14.22,0,16.17534247,697,15,0,9039,0.261,12.99
6150,36,n/a,MORTGAGE,1,0,37,5.9,0,13.42465753,697,5,2,2728,0.359,16.99
6225,36,1 year,RENT,0,0,15,4.96,1,3.915068493,727,15,0,7,0,12.49
6600,36,10+ years,MORTGAGE,1,0,107.73,29.09,0,23.34794521,717,11,0,89579,0.756,10.15
22600,60,10+ years,RENT,0,1,85,14.95,0,31.77260274,697,6,0,10317,0.433,14.99
10500,60,10+ years,MORTGAGE,0,1,70,8.47,0,23.68493151,667,10,1,6811,0.536,14.49
18000,36,10+ years,MORTGAGE,0,0,125,11.31,0,21.09589041,687,15,0,13354,0.586,12.49
13000,36,1 year,RENT,1,0,89,10.88,0,7.087671233,697,5,0,11744,0.799,8.39
5000,36,n/a,RENT,0,1,24.28,26.35,0,21.51506849,692,6,0,3701,0.561,11.67
35000,36,10+ years,MORTGAGE,0,1,105,19.09,1,26.26575342,677,9,0,41634,0.704,13.35
10000,36,4 years,MORTGAGE,0,0,80,29.31,0,18.9260274,717,12,0,16719,0.589,7.69
16000,36,5 years,MORTGAGE,1,0,41,13.91,0,18.9260274,722,5,0,16273,0.794,10.15
14400,36,3 years,MORTGAGE,0,0,41,26.7,1,18.26027397,662,26,1,26154,0.672,10.99
14000,36,10+ years,MORTGAGE,0,0,50,7.97,0,10.08767123,672,12,1,10211,0.521,13.35
28000,36,10+ years,MORTGAGE,0,1,100.965,8.81,0,40.8630137,692,8,1,29019,0.861,10.99
20000,60,7 years,RENT,0,0,94.732,24.03,0,22.2630137,667,14,0,17487,0.726,14.49
10000,36,10+ years,RENT,1,0,72,17.47,0,13.00547945,662,7,1,3153,0.248,12.49
9600,36,6 years,RENT,0,0,42,29.51,0,12.25753425,732,14,0,10529,0.334,6.49
10000,36,1 year,MORTGAGE,0,0,30,8.8,0,16.17534247,702,12,1,7308,0.315,10.99
6000,36,8 years,MORTGAGE,1,0,55,15.86,0,17.76164384,687,15,1,10945,0.521,13.98
9525,36,9 years,OWN,1,0,32,31.4,0,17.51232877,692,11,0,2530,0.367,15.61
6475,36,7 years,RENT,1,0,48,8.08,0,14.17260274,667,6,1,4231,0.56,15.61
10400,36,2 years,RENT,0,0,40,28.5,0,7.506849315,707,15,0,8442,0.541,7.69
20400,60,1 year,OWN,1,0,133,14.02,0,13.00547945,712,10,1,7662,0.35,14.49
21000,36,10+ years,RENT,1,0,49.4,15.09,0,16.67945205,712,17,0,22113,0.338,10.15
7000,36,< 1 year,RENT,0,0,45,16.93,0,8.506849315,682,4,0,4663,0.2,16.99
18000,36,5 years,RENT,1,0,78,12.12,0,21.51506849,662,22,1,8383,0.439,12.49
13675,36,< 1 year,RENT,0,1,38,19.08,0,17.26027397,662,6,0,23290,0.899,19.52
35000,60,4 years,RENT,0,1,145,12.15,0,26.09863014,712,20,0,41803,0.424,18.24
28000,60,10+ years,MORTGAGE,0,0,121.23,18.01,0,12.92054795,712,10,0,36932,0.83,11.67
20000,36,5 years,OWN,0,1,50,16.59,1,13.84383562,687,18,1,18212,0.533,14.99
20000,36,7 years,MORTGAGE,1,0,103,28.82,3,16.76164384,677,18,0,28916,0.596,12.99
9100,36,6 years,MORTGAGE,0,0,42.5,26.66,0,16.67945205,697,10,1,4183,0.44,11.67
12000,36,2 years,RENT,0,0,38.5,24.38,0,13.33972603,662,9,0,10950,0.693,11.67
15400,36,10+ years,RENT,0,0,60,8.3,0,15.51232877,767,10,0,11403,0.229,6.49
7000,36,3 years,RENT,0,0,75,4.72,0,10.42191781,702,4,0,8645,0.331,8.39
9800,36,10+ years,MORTGAGE,1,0,69,13.13,0,23.09863014,792,17,0,6850,0.158,7.12
35000,60,7 years,MORTGAGE,0,1,92,20.57,0,13.17260274,682,18,2,19313,0.516,16.29
3000,36,8 years,MORTGAGE,0,0,85,10.07,0,21.17808219,727,5,0,7005,0.694,8.39
16000,60,10+ years,MORTGAGE,0,1,72,10.68,2,22.2630137,662,7,0,16697,0.888,20.99
16600,60,n/a,OWN,0,1,41.63892,27.3,0,19.0109589,807,8,0,627,0.014,17.57
14800,36,7 years,RENT,0,0,35.36,27.46,0,15.34246575,712,9,0,21470,0.628,12.99
6000,36,2 years,OWN,0,0,54.08,12.23,0,5.504109589,667,6,0,6374,0.613,12.99
6000,36,3 years,RENT,0,0,35,23.77,0,7.506849315,677,19,0,9900,0.566,10.99
16000,60,10+ years,MORTGAGE,0,0,120,18.52,1,27.52054795,707,13,0,18867,0.523,12.49
7000,36,8 years,OWN,0,0,20,18.97,0,27.52054795,752,10,0,13841,0.249,7.12
10000,36,3 years,RENT,1,0,25,33.27,0,5.58630137,672,12,0,6218,0.641,12.99
10000,60,4 years,RENT,1,0,26.5,17.12,0,28.85479452,677,8,1,11992,0.621,11.67
4375,36,< 1 year,RENT,0,0,12.474,17.32,0,10.5890411,687,5,0,4797,0.716,13.98
6600,36,1 year,MORTGAGE,0,0,32,18.04,1,18.42739726,692,16,0,6041,0.454,11.67
13000,60,8 years,MORTGAGE,0,1,61.2,32.02,0,11.33972603,697,15,0,13622,0.423,17.57
21000,60,6 years,OWN,1,0,60,19.26,0,8.421917808,717,8,0,11687,0.696,12.49
8625,36,3 years,MORTGAGE,1,0,37,29.03,0,12.67671233,692,12,0,11971,0.45,16.99
12550,36,3 years,OWN,0,0,35,14.88,0,4.334246575,672,6,0,6073,0.69,14.99
6500,36,2 years,MORTGAGE,0,1,175,21.47,0,21.76438356,667,17,0,16220,0.727,14.49
10000,36,4 years,MORTGAGE,0,0,53,20.38,1,14.92328767,662,6,0,8645,0.92,12.49
1800,36,< 1 year,RENT,1,0,39.677,1.51,0,11.67671233,672,7,0,771,0.593,15.61
19575,60,1 year,MORTGAGE,0,0,43.5,5.75,0,12.33972603,817,12,0,160,0.005,11.67
4300,36,2 years,RENT,0,0,35,16.94,1,12.33972603,692,12,0,4208,0.979,11.67
10000,60,10+ years,MORTGAGE,0,0,87.5,16.28,0,16.67945205,662,11,1,11826,0.799,16.29
11000,60,10+ years,RENT,1,0,43.68,26.13,0,14.42465753,692,12,0,18183,0.634,19.52
27000,60,7 years,MORTGAGE,1,0,130,10.85,0,7.087671233,712,12,0,21650,0.708,13.35
17600,36,10+ years,RENT,0,1,49,8.51,0,11.25753425,677,6,0,9791,0.96,20.99
5000,36,1 year,MORTGAGE,0,0,90,14.77,1,20.59726027,667,12,0,3428,0.243,13.98
5000,36,5 years,RENT,1,0,68,14.45,1,21.84931507,687,12,1,988,0.074,18.24
16000,36,10+ years,MORTGAGE,0,0,42,17.55,0,11.67671233,687,15,0,14439,0.413,10.15
6000,36,10+ years,MORTGAGE,0,0,47.2,12.48,1,21.43013699,662,5,1,6082,0.511,13.98
8000,36,10+ years,MORTGAGE,1,0,78,15.22,0,15.26027397,702,14,0,10430,0.431,13.35
18700,60,10+ years,MORTGAGE,0,1,108,7.63,0,10.5890411,692,10,0,18052,0.499,15.61
30000,60,3 years,RENT,1,0,85,22.48,2,14.84383562,682,13,3,9902,0.792,20.2
11975,36,3 years,MORTGAGE,1,0,43,29.42,0,8.254794521,672,9,0,13719,0.807,13.35
7500,36,2 years,RENT,1,0,30,16.84,0,9.254794521,677,4,0,7053,0.98,19.52
13500,36,4 years,RENT,1,0,60,21.72,1,23.26575342,677,13,0,28485,0.76,14.99
18000,36,2 years,RENT,1,0,45,27.41,0,18.17534247,667,11,1,12264,0.573,14.99
30000,60,8 years,MORTGAGE,0,1,155,16.27,0,24.92876712,687,18,0,37098,0.863,13.98
15200,36,7 years,MORTGAGE,0,0,84,10.31,0,10.6739726,662,6,0,12993,0.915,17.57
12000,36,4 years,RENT,1,0,52,27.49,0,45.78082192,682,10,1,5555,0.408,10.99
10000,60,8 years,MORTGAGE,0,0,52,25.69,0,17.84657534,707,14,0,15690,0.881,14.49
29325,36,10+ years,MORTGAGE,0,0,70,29.12,0,7.169863014,697,8,0,12914,0.964,16.99
11425,60,4 years,RENT,1,0,48,19.28,0,11.59178082,677,4,0,4422,0.623,20.2
6000,36,10+ years,RENT,0,0,48,9.18,0,19.43013699,667,6,1,3743,0.468,17.57
6000,36,2 years,RENT,1,0,109,12.31,0,16.09315068,667,15,0,3008,0.59,11.67
5750,36,n/a,MORTGAGE,0,1,49.2,20.88,0,12.84383562,682,5,0,4111,0.685,10.15
3250,36,9 years,MORTGAGE,0,0,33,12.51,0,5,662,12,0,8727,0.733,16.99
26400,60,1 year,RENT,0,1,125,13.02,1,13.75890411,752,12,0,5111,0.124,10.99
7700,36,1 year,OWN,0,0,95,25.87,0,18.34246575,747,21,0,11863,0.267,6.49
15000,36,7 years,RENT,0,1,52,11.68,0,8.506849315,662,13,0,18391,0.607,13.35
20000,36,10+ years,MORTGAGE,1,0,104.5,13.11,4,30.60273973,677,11,0,19175,0.809,11.67
2975,36,5 years,RENT,0,1,45,16.27,0,27.76986301,667,5,1,6507,0.222,19.52
35000,60,6 years,MORTGAGE,1,0,150,15.17,2,22.92876712,722,18,0,22454,0.222,13.98
6000,36,10+ years,MORTGAGE,0,0,31,13.86,2,18.51232877,712,12,1,5569,0.379,10.99
15000,60,< 1 year,RENT,1,0,80,17.16,0,21.9260274,697,11,0,21330,0.501,16.29
9000,36,10+ years,MORTGAGE,0,0,120,12.79,1,19.2630137,672,11,0,10660,0.616,11.67
24000,36,7 years,RENT,0,1,65,14.53,0,7.421917808,667,6,0,31299,0.937,16.99
8500,36,10+ years,OWN,0,0,126,12.66,0,34.9369863,772,18,0,12006,0.107,6.03
10975,36,5 years,RENT,1,0,75,6.14,0,16.92328767,687,12,1,13825,0.681,16.99
12000,60,10+ years,MORTGAGE,1,0,54,18.64,0,12.00547945,702,7,1,7957,0.68,15.61
8900,36,1 year,MORTGAGE,1,0,32,7.31,0,19.84931507,727,9,1,168,0.007,14.49
4800,36,7 years,RENT,0,0,40,17.31,0,14.33972603,677,8,0,4119,0.808,14.99
11950,36,7 years,MORTGAGE,0,0,50.5,33.44,0,10.16986301,707,9,0,7250,0.553,13.35
12000,36,6 years,RENT,1,0,82,12.23,0,38.10684932,682,9,0,8826,0.718,9.17
5000,36,10+ years,MORTGAGE,0,0,62,7.3,1,30.26849315,677,6,1,12129,0.666,10.99
12000,36,4 years,RENT,1,0,50,26.07,0,10.25479452,717,16,0,10880,0.463,7.69
5200,36,3 years,RENT,0,1,120,5.5,0,31.85753425,662,13,2,4948,0.45,10.15
9000,36,2 years,MORTGAGE,0,0,76,10.67,0,19.2630137,732,19,0,7134,0.14,6.49
24000,60,2 years,RENT,1,0,125,10.54,0,7.336986301,662,9,0,7623,0.605,22.15
4350,36,10+ years,MORTGAGE,0,0,92,3.59,8,23.51780822,677,9,1,513,0.28,16.29
23400,60,6 years,OWN,1,0,98.496,6.99,0,16.42739726,722,5,0,26,0,18.24
19800,60,1 year,RENT,1,0,85,17.44,0,11.17260274,662,6,1,10208,0.577,14.49
9875,36,10+ years,MORTGAGE,1,0,112.5,15.07,0,18.17534247,712,16,0,8643,0.46,16.29
